mts,ts_utc,open,close,high,low,volume,candle_key,raw
1787097660000,2026-08-19T00:01:00+00:00,0.00014019,0.0001485,0.0001485,0.00014019,25103.08869287,trade:1m:fUSD:a30:p2:p30,"[1787097660000, 0.00014019, 0.0001485, 0.0001485, 0.00014019, 25103.08869287]"
1787097720000,2026-08-19T00:02:00+00:00,0.0001485,0.000149,0.000149,0.0001485,54347.05041028,trade:1m:fUSD:a30:p2:p30,"[1787097720000, 0.0001485, 0.000149, 0.000149, 0.0001485, 54347.05041028]"
1787097960000,2026-08-19T00:06:00+00:00,0.00014,0.00014,0.00014,0.00014,150,trade:1m:fUSD:a30:p2:p30,"[1787097960000, 0.00014, 0.00014, 0.00014, 0.00014, 150]"
1787098140000,2026-08-19T00:09:00+00:00,0.00014037,0.00014068,0.00014068,0.00014037,687.77871048,trade:1m:fUSD:a30:p2:p30,"[1787098140000, 0.00014037, 0.00014068, 0.00014068, 0.00014037, 687.77871048]"
1787098200000,2026-08-19T00:10:00+00:00,0.00014068,0.00014999,0.00014999,0.00014068,237564.58719198,trade:1m:fUSD:a30:p2:p30,"[1787098200000, 0.00014068, 0.00014999, 0.00014999, 0.00014068, 237564.58719198]"
1787098320000,2026-08-19T00:12:00+00:00,0.00014249,0.00014917,0.00014917,0.00014249,71315.01294198999,trade:1m:fUSD:a30:p2:p30,"[1787098320000, 0.00014249, 0.00014917, 0.00014917, 0.00014249, 71315.01294198999]"
1787098560000,2026-08-19T00:16:00+00:00,0.0001305,0.0001305,0.0001305,0.0001305,1170.11,trade:1m:fUSD:a30:p2:p30,"[1787098560000, 0.0001305, 0.0001305, 0.0001305, 0.0001305, 1170.11]"
1787098800000,2026-08-19T00:20:00+00:00,0.00013937,0.00014746,0.00014746,0.00013937,10183.86,trade:1m:fUSD:a30:p2:p30,"[1787098800000, 0.00013937, 0.00014746, 0.00014746, 0.00013937, 10183.86]"
1787098860000,2026-08-19T00:21:00+00:00,0.00014745,0.000149,0.000149,0.00014745,20000,trade:1m:fUSD:a30:p2:p30,"[1787098860000, 0.00014745, 0.000149, 0.000149, 0.00014745, 20000]"
1787098920000,2026-08-19T00:22:00+00:00,0.00014746,0.000149,0.000149,0.00014,30161.60397462,trade:1m:fUSD:a30:p2:p30,"[1787098920000, 0.00014746, 0.000149, 0.000149, 0.00014, 30161.60397462]"
1787098980000,2026-08-19T00:23:00+00:00,0.00014339,0.000149,0.000149,0.00014339,147843.01734084,trade:1m:fUSD:a30:p2:p30,"[1787098980000, 0.00014339, 0.000149, 0.000149, 0.00014339, 147843.01734084]"
