mts,ts_utc,open,close,high,low,volume,candle_key,raw
1785283620000,2026-07-29T00:07:00+00:00,0.00023309,0.00023309,0.00023309,0.00023309,150,trade:1m:fUSD:a30:p2:p30,"[1785283620000, 0.00023309, 0.00023309, 0.00023309, 0.00023309, 150]"
1785294360000,2026-07-29T03:06:00+00:00,0.00014504,0.00014504,0.00014504,0.00014504,150,trade:1m:fUSD:a30:p2:p30,"[1785294360000, 0.00014504, 0.00014504, 0.00014504, 0.00014504, 150]"
1785294600000,2026-07-29T03:10:00+00:00,0.00021757,0.000147,0.000254,0.000147,755887.02156684,trade:1m:fUSD:a30:p2:p30,"[1785294600000, 0.00021757, 0.000147, 0.000254, 0.000147, 755887.02156684]"
1785294660000,2026-07-29T03:11:00+00:00,0.00021757,0.00021757,0.00021757,0.00021757,359.62266701,trade:1m:fUSD:a30:p2:p30,"[1785294660000, 0.00021757, 0.00021757, 0.00021757, 0.00021757, 359.62266701]"
1785294720000,2026-07-29T03:12:00+00:00,0.00021792,0.00022466,0.00022466,0.00021792,1761.58,trade:1m:fUSD:a30:p2:p30,"[1785294720000, 0.00021792, 0.00022466, 0.00022466, 0.00021792, 1761.58]"
1785294840000,2026-07-29T03:14:00+00:00,0.000226,0.000226,0.000226,0.000226,393.96167273000003,trade:1m:fUSD:a30:p2:p30,"[1785294840000, 0.000226, 0.000226, 0.000226, 0.000226, 393.96167273000003]"
1785295440000,2026-07-29T03:24:00+00:00,0.000148,0.000148,0.000148,0.000148,157.95725522,trade:1m:fUSD:a30:p2:p30,"[1785295440000, 0.000148, 0.000148, 0.000148, 0.000148, 157.95725522]"
1785295560000,2026-07-29T03:26:00+00:00,0.00018879,0.000209,0.000209,0.00018879,7573.02778376,trade:1m:fUSD:a30:p2:p30,"[1785295560000, 0.00018879, 0.000209, 0.000209, 0.00018879, 7573.02778376]"
1785295620000,2026-07-29T03:27:00+00:00,0.00020904,0.00022026,0.00022026,0.000165,6896.00897042,trade:1m:fUSD:a30:p2:p30,"[1785295620000, 0.00020904, 0.00022026, 0.00022026, 0.000165, 6896.00897042]"
1785295680000,2026-07-29T03:28:00+00:00,0.00022026,0.00022683,0.00022683,0.00022,213156.89760295,trade:1m:fUSD:a30:p2:p30,"[1785295680000, 0.00022026, 0.00022683, 0.00022683, 0.00022, 213156.89760295]"
1785295740000,2026-07-29T03:29:00+00:00,0.0002271,0.00023,0.00023,0.000226,49397.73701649,trade:1m:fUSD:a30:p2:p30,"[1785295740000, 0.0002271, 0.00023, 0.00023, 0.000226, 49397.73701649]"
1785295800000,2026-07-29T03:30:00+00:00,0.00021822,0.00025535,0.00027,0.00021822,2985846.7835765597,trade:1m:fUSD:a30:p2:p30,"[1785295800000, 0.00021822, 0.00025535, 0.00027, 0.00021822, 2985846.7835765597]"
1785303960000,2026-07-29T05:46:00+00:00,0.00022617,0.00023679,0.00023679,0.00022617,10623.21626466,trade:1m:fUSD:a30:p2:p30,"[1785303960000, 0.00022617, 0.00023679, 0.00023679, 0.00022617, 10623.21626466]"
1785304020000,2026-07-29T05:47:00+00:00,0.00023799,0.00024658,0.00024658,0.00023799,11562.50695457,trade:1m:fUSD:a30:p2:p30,"[1785304020000, 0.00023799, 0.00024658, 0.00024658, 0.00023799, 11562.50695457]"
1785304080000,2026-07-29T05:48:00+00:00,0.00024658,0.00024875,0.00024875,0.00018,38049.0095069,trade:1m:fUSD:a30:p2:p30,"[1785304080000, 0.00024658, 0.00024875, 0.00024875, 0.00018, 38049.0095069]"
1785304140000,2026-07-29T05:49:00+00:00,0.00024951,0.00024999,0.00025,0.00022466,7911.30301748,trade:1m:fUSD:a30:p2:p30,"[1785304140000, 0.00024951, 0.00024999, 0.00025, 0.00022466, 7911.30301748]"
