mts,ts_utc,open,close,high,low,volume,candle_key,raw
1788740880000,2026-09-07T00:28:00+00:00,0.00022367,0.00022367,0.00022367,0.00022367,460.76,trade:1m:fUSD:a30:p2:p30,"[1788740880000, 0.00022367, 0.00022367, 0.00022367, 0.00022367, 460.76]"
1788740940000,2026-09-07T00:29:00+00:00,0.00015,0.00015,0.00015,0.00015,193461.41918317,trade:1m:fUSD:a30:p2:p30,"[1788740940000, 0.00015, 0.00015, 0.00015, 0.00015, 193461.41918317]"
1788741000000,2026-09-07T00:30:00+00:00,0.00014998,0.00015,0.00015,0.00014998,2020657.9592488802,trade:1m:fUSD:a30:p2:p30,"[1788741000000, 0.00014998, 0.00015, 0.00015, 0.00014998, 2020657.9592488802]"
1788741060000,2026-09-07T00:31:00+00:00,0.00014998,0.00014999,0.00015,0.000147,427152.88714789,trade:1m:fUSD:a30:p2:p30,"[1788741060000, 0.00014998, 0.00014999, 0.00015, 0.000147, 427152.88714789]"
1788741120000,2026-09-07T00:32:00+00:00,0.00015,0.00015,0.00015,0.00014999,443069.50449465,trade:1m:fUSD:a30:p2:p30,"[1788741120000, 0.00015, 0.00015, 0.00015, 0.00014999, 443069.50449465]"
1788741180000,2026-09-07T00:33:00+00:00,0.000149,0.00014999,0.00014999,0.000149,229827.83626469,trade:1m:fUSD:a30:p2:p30,"[1788741180000, 0.000149, 0.00014999, 0.00014999, 0.000149, 229827.83626469]"
1788741360000,2026-09-07T00:36:00+00:00,0.00014898,0.00014999,0.00014999,0.000148,30509.49977396,trade:1m:fUSD:a30:p2:p30,"[1788741360000, 0.00014898, 0.00014999, 0.00014999, 0.000148, 30509.49977396]"
1788741420000,2026-09-07T00:37:00+00:00,0.00014999,0.00014999,0.00014999,0.00014999,178765.04766107,trade:1m:fUSD:a30:p2:p30,"[1788741420000, 0.00014999, 0.00014999, 0.00014999, 0.00014999, 178765.04766107]"
1788741480000,2026-09-07T00:38:00+00:00,0.00014249,0.00014999,0.00014999,0.00014249,375070.03999945,trade:1m:fUSD:a30:p2:p30,"[1788741480000, 0.00014249, 0.00014999, 0.00014999, 0.00014249, 375070.03999945]"
1788741540000,2026-09-07T00:39:00+00:00,0.000149,0.00014999,0.00014999,0.00014899,200282.25978338,trade:1m:fUSD:a30:p2:p30,"[1788741540000, 0.000149, 0.00014999, 0.00014999, 0.00014899, 200282.25978338]"
1788741780000,2026-09-07T00:43:00+00:00,0.00014249,0.00014985,0.00014985,0.00014249,1567.6127544,trade:1m:fUSD:a30:p2:p30,"[1788741780000, 0.00014249, 0.00014985, 0.00014985, 0.00014249, 1567.6127544]"
1788741840000,2026-09-07T00:44:00+00:00,0.00014986,0.00014999,0.00014999,0.00014986,417816.0508736,trade:1m:fUSD:a30:p2:p30,"[1788741840000, 0.00014986, 0.00014999, 0.00014999, 0.00014986, 417816.0508736]"
1788741900000,2026-09-07T00:45:00+00:00,0.00013488,0.000149,0.00014986,0.00013488,1769.3252550900002,trade:1m:fUSD:a30:p2:p30,"[1788741900000, 0.00013488, 0.000149, 0.00014986, 0.00013488, 1769.3252550900002]"
1788741960000,2026-09-07T00:46:00+00:00,0.000149,0.00014999,0.00014999,0.000149,198290.6087274,trade:1m:fUSD:a30:p2:p30,"[1788741960000, 0.000149, 0.00014999, 0.00014999, 0.000149, 198290.6087274]"
1788742080000,2026-09-07T00:48:00+00:00,0.00014899,0.00014999,0.00014999,0.00014199,200480.15204311,trade:1m:fUSD:a30:p2:p30,"[1788742080000, 0.00014899, 0.00014999, 0.00014999, 0.00014199, 200480.15204311]"
