mts,ts_utc,open,close,high,low,volume,candle_key,raw
1776042540000,2026-04-13T01:09:00+00:00,0.000107,0.000107,0.000107,0.000107,9125.74292462,trade:1m:fUSD:a30:p2:p30,"[1776042540000, 0.000107, 0.000107, 0.000107, 0.000107, 9125.74292462]"
1776042600000,2026-04-13T01:10:00+00:00,0.000107,0.00038356,0.00038356,0.000107,1379160.9188248299,trade:1m:fUSD:a30:p2:p30,"[1776042600000, 0.000107, 0.00038356, 0.00038356, 0.000107, 1379160.9188248299]"
1776043620000,2026-04-13T01:27:00+00:00,0.00015281,0.00016,0.00016,0.00015281,1621081.5240831,trade:1m:fUSD:a30:p2:p30,"[1776043620000, 0.00015281, 0.00016, 0.00016, 0.00015281, 1621081.5240831]"
1776053400000,2026-04-13T04:10:00+00:00,0.00024395,0.0002721,0.0002721,0.00024395,610775.00385613,trade:1m:fUSD:a30:p2:p30,"[1776053400000, 0.00024395, 0.0002721, 0.0002721, 0.00024395, 610775.00385613]"
1776054420000,2026-04-13T04:27:00+00:00,0.00013,0.00026243,0.00026243,0.00013,1830.35967265,trade:1m:fUSD:a30:p2:p30,"[1776054420000, 0.00013, 0.00026243, 0.00026243, 0.00013, 1830.35967265]"
1776054480000,2026-04-13T04:28:00+00:00,0.000121,0.000121,0.000121,0.000121,319.4694917,trade:1m:fUSD:a30:p2:p30,"[1776054480000, 0.000121, 0.000121, 0.000121, 0.000121, 319.4694917]"
1776054600000,2026-04-13T04:30:00+00:00,0.00025978,0.00027105,0.00027105,0.00025978,320544.69583766,trade:1m:fUSD:a30:p2:p30,"[1776054600000, 0.00025978, 0.00027105, 0.00027105, 0.00025978, 320544.69583766]"
1776060300000,2026-04-13T06:05:00+00:00,0.0001305,0.00017973,0.00017973,0.0001305,1128.44919101,trade:1m:fUSD:a30:p2:p30,"[1776060300000, 0.0001305, 0.00017973, 0.00017973, 0.0001305, 1128.44919101]"
1776060420000,2026-04-13T06:07:00+00:00,0.00017973,0.00017989,0.00017989,0.00017973,2897.79114144,trade:1m:fUSD:a30:p2:p30,"[1776060420000, 0.00017973, 0.00017989, 0.00017989, 0.00017973, 2897.79114144]"
1776060540000,2026-04-13T06:09:00+00:00,0.00017989,0.00025092,0.00025092,0.00017989,230461.76654478,trade:1m:fUSD:a30:p2:p30,"[1776060540000, 0.00017989, 0.00025092, 0.00025092, 0.00017989, 230461.76654478]"
1776060600000,2026-04-13T06:10:00+00:00,0.00025092,0.00025532,0.00025532,0.00025092,136306.6577475,trade:1m:fUSD:a30:p2:p30,"[1776060600000, 0.00025092, 0.00025532, 0.00025532, 0.00025092, 136306.6577475]"
1776061320000,2026-04-13T06:22:00+00:00,0.00016438,0.00016438,0.00016438,0.00016438,200.61168848,trade:1m:fUSD:a30:p2:p30,"[1776061320000, 0.00016438, 0.00016438, 0.00016438, 0.00016438, 200.61168848]"
1776061500000,2026-04-13T06:25:00+00:00,0.00016225,0.00017847,0.00017847,0.00016225,1097.50579981,trade:1m:fUSD:a30:p2:p30,"[1776061500000, 0.00016225, 0.00017847, 0.00017847, 0.00016225, 1097.50579981]"
1776061740000,2026-04-13T06:29:00+00:00,0.00017638,0.00019049,0.00019049,0.00017638,2270.71472817,trade:1m:fUSD:a30:p2:p30,"[1776061740000, 0.00017638, 0.00019049, 0.00019049, 0.00017638, 2270.71472817]"
1776061800000,2026-04-13T06:30:00+00:00,0.00019049,0.00025532,0.00025532,0.00019049,137899.37323382,trade:1m:fUSD:a30:p2:p30,"[1776061800000, 0.00019049, 0.00025532, 0.00025532, 0.00019049, 137899.37323382]"
1776067380000,2026-04-13T08:03:00+00:00,0.00017999,0.00017999,0.00017999,0.00017999,500,trade:1m:fUSD:a30:p2:p30,"[1776067380000, 0.00017999, 0.00017999, 0.00017999, 0.00017999, 500]"
1776067500000,2026-04-13T08:05:00+00:00,0.00018515,0.00019647,0.00019647,0.00018515,2959.01636642,trade:1m:fUSD:a30:p2:p30,"[1776067500000, 0.00018515, 0.00019647, 0.00019647, 0.00018515, 2959.01636642]"
1776067560000,2026-04-13T08:06:00+00:00,0.00017873,0.0001827,0.0001827,0.00015515,1264.2771148,trade:1m:fUSD:a30:p2:p30,"[1776067560000, 0.00017873, 0.0001827, 0.0001827, 0.00015515, 1264.2771148]"
1776067620000,2026-04-13T08:07:00+00:00,0.0001827,0.0001827,0.00019647,0.0001827,29713.74677696,trade:1m:fUSD:a30:p2:p30,"[1776067620000, 0.0001827, 0.0001827, 0.00019647, 0.0001827, 29713.74677696]"
1776067680000,2026-04-13T08:08:00+00:00,0.00017873,0.00017873,0.00017873,0.00017873,500,trade:1m:fUSD:a30:p2:p30,"[1776067680000, 0.00017873, 0.00017873, 0.00017873, 0.00017873, 500]"
1776067740000,2026-04-13T08:09:00+00:00,0.00019647,0.00018268,0.00019647,0.00017999,7219.43140904,trade:1m:fUSD:a30:p2:p30,"[1776067740000, 0.00019647, 0.00018268, 0.00019647, 0.00017999, 7219.43140904]"
1776067800000,2026-04-13T08:10:00+00:00,0.00019647,0.00025635,0.00025635,0.00019647,324099.07988827,trade:1m:fUSD:a30:p2:p30,"[1776067800000, 0.00019647, 0.00025635, 0.00025635, 0.00019647, 324099.07988827]"
1776067860000,2026-04-13T08:11:00+00:00,0.00018415,0.00018415,0.00018415,0.00018415,292.0642,trade:1m:fUSD:a30:p2:p30,"[1776067860000, 0.00018415, 0.00018415, 0.00018415, 0.00018415, 292.0642]"
1776067920000,2026-04-13T08:12:00+00:00,0.00015515,0.00015515,0.00015515,0.00015515,509,trade:1m:fUSD:a30:p2:p30,"[1776067920000, 0.00015515, 0.00015515, 0.00015515, 0.00015515, 509]"
1776068100000,2026-04-13T08:15:00+00:00,0.00017999,0.00017999,0.00017999,0.00017999,500,trade:1m:fUSD:a30:p2:p30,"[1776068100000, 0.00017999, 0.00017999, 0.00017999, 0.00017999, 500]"
1776068160000,2026-04-13T08:16:00+00:00,0.00013,0.00017999,0.00017999,0.00013,1250,trade:1m:fUSD:a30:p2:p30,"[1776068160000, 0.00013, 0.00017999, 0.00017999, 0.00013, 1250]"
1776068280000,2026-04-13T08:18:00+00:00,0.00015515,0.00015515,0.00015515,0.00015515,509,trade:1m:fUSD:a30:p2:p30,"[1776068280000, 0.00015515, 0.00015515, 0.00015515, 0.00015515, 509]"
1776068580000,2026-04-13T08:23:00+00:00,7.945e-05,7.945e-05,7.945e-05,7.945e-05,25522.646209,trade:1m:fUSD:a30:p2:p30,"[1776068580000, 7.945e-05, 7.945e-05, 7.945e-05, 7.945e-05, 25522.646209]"
1776068640000,2026-04-13T08:24:00+00:00,0.00015515,0.000185,0.000185,0.00015515,49934,trade:1m:fUSD:a30:p2:p30,"[1776068640000, 0.00015515, 0.000185, 0.000185, 0.00015515, 49934]"
1776068700000,2026-04-13T08:25:00+00:00,0.00018515,0.00018515,0.00018515,0.00018515,7364.228058000001,trade:1m:fUSD:a30:p2:p30,"[1776068700000, 0.00018515, 0.00018515, 0.00018515, 0.00018515, 7364.228058000001]"
1776068820000,2026-04-13T08:27:00+00:00,0.000185,0.00018681,0.00018681,0.000185,6556.71608191,trade:1m:fUSD:a30:p2:p30,"[1776068820000, 0.000185, 0.00018681, 0.00018681, 0.000185, 6556.71608191]"
1776069000000,2026-04-13T08:30:00+00:00,0.00015515,0.000279,0.000279,0.00015515,1358953.20382448,trade:1m:fUSD:a30:p2:p30,"[1776069000000, 0.00015515, 0.000279, 0.000279, 0.00015515, 1358953.20382448]"
1776069120000,2026-04-13T08:32:00+00:00,7.945e-05,7.945e-05,7.945e-05,7.945e-05,8642.282027000001,trade:1m:fUSD:a30:p2:p30,"[1776069120000, 7.945e-05, 7.945e-05, 7.945e-05, 7.945e-05, 8642.282027000001]"
1776073800000,2026-04-13T09:50:00+00:00,0.00023817,0.00026753,0.00026753,0.000238,436876.18662661995,trade:1m:fUSD:a30:p2:p30,"[1776073800000, 0.00023817, 0.00026753, 0.00026753, 0.000238, 436876.18662661995]"
1776073860000,2026-04-13T09:51:00+00:00,7.945e-05,7.945e-05,7.945e-05,7.945e-05,8642.282027000001,trade:1m:fUSD:a30:p2:p30,"[1776073860000, 7.945e-05, 7.945e-05, 7.945e-05, 7.945e-05, 8642.282027000001]"
1776074220000,2026-04-13T09:57:00+00:00,0.00018,0.00018,0.00018,0.00018,266035.37712996,trade:1m:fUSD:a30:p2:p30,"[1776074220000, 0.00018, 0.00018, 0.00018, 0.00018, 266035.37712996]"
1776074280000,2026-04-13T09:58:00+00:00,8e-05,8e-05,8e-05,8e-05,16501.59751215,trade:1m:fUSD:a30:p2:p30,"[1776074280000, 8e-05, 8e-05, 8e-05, 8e-05, 16501.59751215]"
1776074700000,2026-04-13T10:05:00+00:00,0.00018798,0.00020681,0.00020681,0.00018798,1725.7258953,trade:1m:fUSD:a30:p2:p30,"[1776074700000, 0.00018798, 0.00020681, 0.00020681, 0.00018798, 1725.7258953]"
1776074760000,2026-04-13T10:06:00+00:00,0.00018316,0.00017753,0.00018316,0.00011631,39286.11,trade:1m:fUSD:a30:p2:p30,"[1776074760000, 0.00018316, 0.00017753, 0.00018316, 0.00011631, 39286.11]"
1776074820000,2026-04-13T10:07:00+00:00,0.00018365,0.00018977,0.00018977,0.00018365,4023.41372392,trade:1m:fUSD:a30:p2:p30,"[1776074820000, 0.00018365, 0.00018977, 0.00018977, 0.00018365, 4023.41372392]"
1776075000000,2026-04-13T10:10:00+00:00,0.000189,0.00024661,0.00024661,0.000189,856222.74068724,trade:1m:fUSD:a30:p2:p30,"[1776075000000, 0.000189, 0.00024661, 0.00024661, 0.000189, 856222.74068724]"
1776078840000,2026-04-13T11:14:00+00:00,0.000188,0.000188,0.000188,0.000188,963,trade:1m:fUSD:a30:p2:p30,"[1776078840000, 0.000188, 0.000188, 0.000188, 0.000188, 963]"
1776079260000,2026-04-13T11:21:00+00:00,0.00023518,0.00023976,0.00023976,0.00023518,4727.86294936,trade:1m:fUSD:a30:p2:p30,"[1776079260000, 0.00023518, 0.00023976, 0.00023976, 0.00023518, 4727.86294936]"
1776079680000,2026-04-13T11:28:00+00:00,0.00011325,0.00015498,0.00015498,0.00011325,17743.28,trade:1m:fUSD:a30:p2:p30,"[1776079680000, 0.00011325, 0.00015498, 0.00015498, 0.00011325, 17743.28]"
1776079740000,2026-04-13T11:29:00+00:00,0.00016094,0.00017868,0.00017882,0.00016094,9044.8,trade:1m:fUSD:a30:p2:p30,"[1776079740000, 0.00016094, 0.00017868, 0.00017882, 0.00016094, 9044.8]"
1776079800000,2026-04-13T11:30:00+00:00,0.00018478,0.00024121,0.00024121,0.00018478,270997.87847072,trade:1m:fUSD:a30:p2:p30,"[1776079800000, 0.00018478, 0.00024121, 0.00024121, 0.00018478, 270997.87847072]"
1776080460000,2026-04-13T11:41:00+00:00,0.00013967,0.00017967,0.00017967,0.00013967,13560,trade:1m:fUSD:a30:p2:p30,"[1776080460000, 0.00013967, 0.00017967, 0.00017967, 0.00013967, 13560]"
1776082680000,2026-04-13T12:18:00+00:00,0.0001,0.0001,0.0001,0.0001,251.63236447,trade:1m:fUSD:a30:p2:p30,"[1776082680000, 0.0001, 0.0001, 0.0001, 0.0001, 251.63236447]"
1776083340000,2026-04-13T12:29:00+00:00,0.00013074,0.0001595,0.00015998,0.00013074,39358.67995164,trade:1m:fUSD:a30:p2:p30,"[1776083340000, 0.00013074, 0.0001595, 0.00015998, 0.00013074, 39358.67995164]"
1776083400000,2026-04-13T12:30:00+00:00,0.0001595,0.00016,0.00016,0.0001595,1521455.69163199,trade:1m:fUSD:a30:p2:p30,"[1776083400000, 0.0001595, 0.00016, 0.00016, 0.0001595, 1521455.69163199]"
1776083460000,2026-04-13T12:31:00+00:00,0.00015998,0.000159,0.00015998,0.0001568,5430.40173406,trade:1m:fUSD:a30:p2:p30,"[1776083460000, 0.00015998, 0.000159, 0.00015998, 0.0001568, 5430.40173406]"
1776083520000,2026-04-13T12:32:00+00:00,0.000159,0.000159,0.000159,0.000159,2599.57236076,trade:1m:fUSD:a30:p2:p30,"[1776083520000, 0.000159, 0.000159, 0.000159, 0.000159, 2599.57236076]"
1776083580000,2026-04-13T12:33:00+00:00,0.00015998,0.00015899,0.00015998,0.00015616,2206.2858622100002,trade:1m:fUSD:a30:p2:p30,"[1776083580000, 0.00015998, 0.00015899, 0.00015998, 0.00015616, 2206.2858622100002]"
1776083640000,2026-04-13T12:34:00+00:00,0.00015998,0.00015919,0.00015998,0.000159,3383.04824052,trade:1m:fUSD:a30:p2:p30,"[1776083640000, 0.00015998, 0.00015919, 0.00015998, 0.000159, 3383.04824052]"
1776083940000,2026-04-13T12:39:00+00:00,0.00032907,0.00045479,0.00045479,0.00032907,115236.84761502,trade:1m:fUSD:a30:p2:p30,"[1776083940000, 0.00032907, 0.00045479, 0.00045479, 0.00032907, 115236.84761502]"
1776084000000,2026-04-13T12:40:00+00:00,0.00032917,0.00046,0.00046,7.547e-05,885224.24471994,trade:1m:fUSD:a30:p2:p30,"[1776084000000, 0.00032917, 0.00046, 0.00046, 7.547e-05, 885224.24471994]"
1776084060000,2026-04-13T12:41:00+00:00,7.547e-05,0.00014732,0.000455,7.547e-05,13950.756474369999,trade:1m:fUSD:a30:p2:p30,"[1776084060000, 7.547e-05, 0.00014732, 0.000455, 7.547e-05, 13950.756474369999]"
1776084120000,2026-04-13T12:42:00+00:00,0.0001,0.0001,0.0001,0.0001,217.44,trade:1m:fUSD:a30:p2:p30,"[1776084120000, 0.0001, 0.0001, 0.0001, 0.0001, 217.44]"
1776084180000,2026-04-13T12:43:00+00:00,0.00011547,0.00015999,0.00015999,0.00011547,468459.15899626,trade:1m:fUSD:a30:p2:p30,"[1776084180000, 0.00011547, 0.00015999, 0.00015999, 0.00011547, 468459.15899626]"
1776084240000,2026-04-13T12:44:00+00:00,0.00015999,0.000165,0.000165,0.00015898,37161.14839172,trade:1m:fUSD:a30:p2:p30,"[1776084240000, 0.00015999, 0.000165, 0.000165, 0.00015898, 37161.14839172]"
1776084360000,2026-04-13T12:46:00+00:00,0.00010899,0.00011989,0.00011989,0.00010899,6210.6128008,trade:1m:fUSD:a30:p2:p30,"[1776084360000, 0.00010899, 0.00011989, 0.00011989, 0.00010899, 6210.6128008]"
1776088320000,2026-04-13T13:52:00+00:00,0.00013699,0.00013699,0.00013699,0.00013699,499.92049916,trade:1m:fUSD:a30:p2:p30,"[1776088320000, 0.00013699, 0.00013699, 0.00013699, 0.00013699, 499.92049916]"
1776088380000,2026-04-13T13:53:00+00:00,0.0001597,0.00015946,0.0001597,0.00015946,32280.95,trade:1m:fUSD:a30:p2:p30,"[1776088380000, 0.0001597, 0.00015946, 0.0001597, 0.00015946, 32280.95]"
