mts,ts_utc,open,close,high,low,volume,candle_key,raw
1786320000000,2026-08-10T00:00:00+00:00,0.00013505,0.00013399,0.00013887,0.00013399,2611.06619355,trade:1m:fUSD:a30:p2:p30,"[1786320000000, 0.00013505, 0.00013399, 0.00013887, 0.00013399, 2611.06619355]"
1786320060000,2026-08-10T00:01:00+00:00,0.0001391,0.00013111,0.00013911,0.00013111,11964.05324232,trade:1m:fUSD:a30:p2:p30,"[1786320060000, 0.0001391, 0.00013111, 0.00013911, 0.00013111, 11964.05324232]"
1786320120000,2026-08-10T00:02:00+00:00,0.000139,0.000139,0.000139,0.000139,1217.58,trade:1m:fUSD:a30:p2:p30,"[1786320120000, 0.000139, 0.000139, 0.000139, 0.000139, 1217.58]"
1786320180000,2026-08-10T00:03:00+00:00,0.00013789,0.00013756,0.00013891,0.00013756,2871.29309235,trade:1m:fUSD:a30:p2:p30,"[1786320180000, 0.00013789, 0.00013756, 0.00013891, 0.00013756, 2871.29309235]"
1786327080000,2026-08-10T01:58:00+00:00,0.00013762,0.00013762,0.00013762,0.00013762,177.04302046,trade:1m:fUSD:a30:p2:p30,"[1786327080000, 0.00013762, 0.00013762, 0.00013762, 0.00013762, 177.04302046]"
1786327380000,2026-08-10T02:03:00+00:00,0.000139,0.000139,0.000139,0.000139,162.40920344,trade:1m:fUSD:a30:p2:p30,"[1786327380000, 0.000139, 0.000139, 0.000139, 0.000139, 162.40920344]"
1786327800000,2026-08-10T02:10:00+00:00,0.0001419,0.00023788,0.00023788,0.0001419,410769.64998877,trade:1m:fUSD:a30:p2:p30,"[1786327800000, 0.0001419, 0.00023788, 0.00023788, 0.0001419, 410769.64998877]"
1786328700000,2026-08-10T02:25:00+00:00,0.00015359,0.00015359,0.00015359,0.00015359,179.12316384,trade:1m:fUSD:a30:p2:p30,"[1786328700000, 0.00015359, 0.00015359, 0.00015359, 0.00015359, 179.12316384]"
1786333800000,2026-08-10T03:50:00+00:00,0.00014209,0.00020243,0.00020243,0.00014209,121183.18353626,trade:1m:fUSD:a30:p2:p30,"[1786333800000, 0.00014209, 0.00020243, 0.00020243, 0.00014209, 121183.18353626]"
1786335000000,2026-08-10T04:10:00+00:00,0.00015705,0.00021918,0.00021918,0.00015351,422309.59394843,trade:1m:fUSD:a30:p2:p30,"[1786335000000, 0.00015705, 0.00021918, 0.00021918, 0.00015351, 422309.59394843]"
1786339380000,2026-08-10T05:23:00+00:00,0.00015,0.00015,0.00015,0.00015,210910.14469098,trade:1m:fUSD:a30:p2:p30,"[1786339380000, 0.00015, 0.00015, 0.00015, 0.00015, 210910.14469098]"
1786339560000,2026-08-10T05:26:00+00:00,0.000125,0.000107,0.000125,0.000107,587.75200264,trade:1m:fUSD:a30:p2:p30,"[1786339560000, 0.000125, 0.000107, 0.000125, 0.000107, 587.75200264]"
1786339800000,2026-08-10T05:30:00+00:00,0.00015359,0.0002298,0.0002298,0.00015359,2217615.3386577,trade:1m:fUSD:a30:p2:p30,"[1786339800000, 0.00015359, 0.0002298, 0.0002298, 0.00015359, 2217615.3386577]"
1786339920000,2026-08-10T05:32:00+00:00,0.00016,0.000186,0.000186,0.00016,6176.34864674,trade:1m:fUSD:a30:p2:p30,"[1786339920000, 0.00016, 0.000186, 0.000186, 0.00016, 6176.34864674]"
1786339980000,2026-08-10T05:33:00+00:00,0.00018631,0.00021716,0.00021716,0.00014001,16535.36490145,trade:1m:fUSD:a30:p2:p30,"[1786339980000, 0.00018631, 0.00021716, 0.00021716, 0.00014001, 16535.36490145]"
1786340040000,2026-08-10T05:34:00+00:00,0.00021868,0.00015997,0.00022115,0.00015997,7709.45985714,trade:1m:fUSD:a30:p2:p30,"[1786340040000, 0.00021868, 0.00015997, 0.00022115, 0.00015997, 7709.45985714]"
1786340100000,2026-08-10T05:35:00+00:00,0.00021437,0.00020552,0.00021812,0.00015997,32375.870529969998,trade:1m:fUSD:a30:p2:p30,"[1786340100000, 0.00021437, 0.00020552, 0.00021812, 0.00015997, 32375.870529969998]"
1786340160000,2026-08-10T05:36:00+00:00,0.00020552,0.00021918,0.00021918,0.00016,14060.75403124,trade:1m:fUSD:a30:p2:p30,"[1786340160000, 0.00020552, 0.00021918, 0.00021918, 0.00016, 14060.75403124]"
1786340220000,2026-08-10T05:37:00+00:00,0.00022052,0.00022144,0.00022144,0.00021673,13286.88458889,trade:1m:fUSD:a30:p2:p30,"[1786340220000, 0.00022052, 0.00022144, 0.00022144, 0.00021673, 13286.88458889]"
1786340280000,2026-08-10T05:38:00+00:00,0.00022144,0.00022423,0.00022455,0.00021927,8293.25,trade:1m:fUSD:a30:p2:p30,"[1786340280000, 0.00022144, 0.00022423, 0.00022455, 0.00021927, 8293.25]"
1786340340000,2026-08-10T05:39:00+00:00,0.00022423,0.00022518,0.00022528,0.00021918,2248.11583304,trade:1m:fUSD:a30:p2:p30,"[1786340340000, 0.00022423, 0.00022518, 0.00022528, 0.00021918, 2248.11583304]"
1786340400000,2026-08-10T05:40:00+00:00,0.00022518,0.0002187,0.00022518,0.0002187,2190.29,trade:1m:fUSD:a30:p2:p30,"[1786340400000, 0.00022518, 0.0002187, 0.00022518, 0.0002187, 2190.29]"
1786340460000,2026-08-10T05:41:00+00:00,0.0002197,0.00022518,0.00022518,0.0002197,2520.02,trade:1m:fUSD:a30:p2:p30,"[1786340460000, 0.0002197, 0.00022518, 0.00022518, 0.0002197, 2520.02]"
1786340520000,2026-08-10T05:42:00+00:00,0.0002234,0.00022144,0.00022344,0.00019351,2275.54,trade:1m:fUSD:a30:p2:p30,"[1786340520000, 0.0002234, 0.00022144, 0.00022344, 0.00019351, 2275.54]"
1786343400000,2026-08-10T06:30:00+00:00,0.00016,0.00022845,0.00022845,0.00016,149940.06867995,trade:1m:fUSD:a30:p2:p30,"[1786343400000, 0.00016, 0.00022845, 0.00022845, 0.00016, 149940.06867995]"
1786343640000,2026-08-10T06:34:00+00:00,0.00013903,0.00013903,0.00013903,0.00013903,2262,trade:1m:fUSD:a30:p2:p30,"[1786343640000, 0.00013903, 0.00013903, 0.00013903, 0.00013903, 2262]"
1786344000000,2026-08-10T06:40:00+00:00,0.00013903,0.00013903,0.00013903,0.00013903,963.33565243,trade:1m:fUSD:a30:p2:p30,"[1786344000000, 0.00013903, 0.00013903, 0.00013903, 0.00013903, 963.33565243]"
1786344600000,2026-08-10T06:50:00+00:00,0.00015744,0.000239,0.000239,0.00015744,3623314.6721960898,trade:1m:fUSD:a30:p2:p30,"[1786344600000, 0.00015744, 0.000239, 0.000239, 0.00015744, 3623314.6721960898]"
1786344840000,2026-08-10T06:54:00+00:00,0.00016,0.00016159,0.00016159,0.00016,1561,trade:1m:fUSD:a30:p2:p30,"[1786344840000, 0.00016, 0.00016159, 0.00016159, 0.00016, 1561]"
1786344900000,2026-08-10T06:55:00+00:00,0.00016,0.00019178,0.00019178,0.00013903,13801.50883307,trade:1m:fUSD:a30:p2:p30,"[1786344900000, 0.00016, 0.00019178, 0.00019178, 0.00013903, 13801.50883307]"
