mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1779840300000,2026-05-27T00:05:00+00:00,1.07e-06,97.49,5479720569.229292,5435935035.261735,129757661.58341436,"[1779840300000, null, null, 1.07e-06, 97.49, null, null, 5479720569.229292, 5435935035.261735, null, null, 129757661.58341436]"
1779869100000,2026-05-27T08:05:00+00:00,1.08e-06,96.16,5464922571.003257,5424355158.90906,262616798.52749723,"[1779869100000, null, null, 1.08e-06, 96.16, null, null, 5464922571.003257, 5424355158.90906, null, null, 262616798.52749723]"
1779915900000,2026-05-27T21:05:00+00:00,1.08e-06,97.02,5510274755.668223,5506425030.903953,216811116.23412284,"[1779915900000, null, null, 1.08e-06, 97.02, null, null, 5510274755.668223, 5506425030.903953, null, null, 216811116.23412284]"
