mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1775610300000,2026-04-08T01:05:00+00:00,1.27e-06,95.67,5933038489.289464,5824707675.513452,399227380.47836,"[1775610300000, null, null, 1.27e-06, 95.67, null, null, 5933038489.289464, 5824707675.513452, null, null, 399227380.47836]"
1775635500000,2026-04-08T08:05:00+00:00,1.28e-06,97.83,5872043585.899037,5833367176.919013,386105321.39675933,"[1775635500000, null, null, 1.28e-06, 97.83, null, null, 5872043585.899037, 5833367176.919013, null, null, 386105321.39675933]"
1775657100000,2026-04-08T14:05:00+00:00,1.28e-06,98.32,5878064837.593373,5839415404.162643,376834181.24372065,"[1775657100000, null, null, 1.28e-06, 98.32, null, null, 5878064837.593373, 5839415404.162643, null, null, 376834181.24372065]"
1775682300000,2026-04-08T21:05:00+00:00,1.28e-06,98.36,5889532937.127045,5847009827.356788,394902907.9111877,"[1775682300000, null, null, 1.28e-06, 98.36, null, null, 5889532937.127045, 5847009827.356788, null, null, 394902907.9111877]"
