mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1780466700000,2026-06-03T06:05:00+00:00,1.07e-06,92.27,6046475640.859367,5708805334.832524,322451975.3948096,"[1780466700000, null, null, 1.07e-06, 92.27, null, null, 6046475640.859367, 5708805334.832524, null, null, 322451975.3948096]"
1780484700000,2026-06-03T11:05:00+00:00,1.07e-06,91.41,6040068730.595705,5701297327.772757,330591473.51001734,"[1780484700000, null, null, 1.07e-06, 91.41, null, null, 6040068730.595705, 5701297327.772757, null, null, 330591473.51001734]"
