mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1784851500000,2026-07-24T00:05:00+00:00,9.7e-07,88.05,6077661460.671662,5973393698.889452,563165781.7219056,"[1784851500000, null, null, 9.7e-07, 88.05, null, null, 6077661460.671662, 5973393698.889452, null, null, 563165781.7219056]"
1784873100000,2026-07-24T06:05:00+00:00,9.7e-07,88.19,6074447435.389633,5969659771.610225,563584790.2269748,"[1784873100000, null, null, 9.7e-07, 88.19, null, null, 6074447435.389633, 5969659771.610225, null, null, 563584790.2269748]"
