mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1788818700000,2026-09-07T22:05:00+00:00,8.5e-07,77.57,5856122577.800819,5821835092.571068,895097796.5547435,"[1788818700000, null, null, 8.5e-07, 77.57, null, null, 5856122577.800819, 5821835092.571068, null, null, 895097796.5547435]"
