mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1776672300000,2026-04-20T08:05:00+00:00,1.22e-06,94.02,5447511222.71014,5413676482.161645,632671230.4203863,"[1776672300000, null, null, 1.22e-06, 94.02, null, null, 5447511222.71014, 5413676482.161645, null, null, 632671230.4203863]"
1776679500000,2026-04-20T10:05:00+00:00,1.22e-06,94.26,5445719901.186202,5411385898.530942,649667340.8960774,"[1776679500000, null, null, 1.22e-06, 94.26, null, null, 5445719901.186202, 5411385898.530942, null, null, 649667340.8960774]"
1776693900000,2026-04-20T14:05:00+00:00,1.22e-06,94.39,5439171872.979949,5405270600.078881,652960354.9716254,"[1776693900000, null, null, 1.22e-06, 94.39, null, null, 5439171872.979949, 5405270600.078881, null, null, 652960354.9716254]"
1776715500000,2026-04-20T20:05:00+00:00,1.2e-06,92.95,5584469096.892734,5475938349.169354,502095484.11687547,"[1776715500000, null, null, 1.2e-06, 92.95, null, null, 5584469096.892734, 5475938349.169354, null, null, 502095484.11687547]"
1776719100000,2026-04-20T21:05:00+00:00,1.2e-06,93.12,5583846786.350937,5475426933.788088,502716917.5321859,"[1776719100000, null, null, 1.2e-06, 93.12, null, null, 5583846786.350937, 5475426933.788088, null, null, 502716917.5321859]"
1776726300000,2026-04-20T23:05:00+00:00,1.2e-06,92.43,5493940305.331615,5462974987.474669,586582521.3949631,"[1776726300000, null, null, 1.2e-06, 92.43, null, null, 5493940305.331615, 5462974987.474669, null, null, 586582521.3949631]"
