mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1785546300000,2026-08-01T01:05:00+00:00,9.5e-07,85.81,6058386294.54341,5964128990.868129,667451684.2301065,"[1785546300000, null, null, 9.5e-07, 85.81, null, null, 6058386294.54341, 5964128990.868129, null, null, 667451684.2301065]"
1785557100000,2026-08-01T04:05:00+00:00,9.5e-07,86.42,6068008836.981972,5965297753.565121,668980323.5835332,"[1785557100000, null, null, 9.5e-07, 86.42, null, null, 6068008836.981972, 5965297753.565121, null, null, 668980323.5835332]"
1785575100000,2026-08-01T09:05:00+00:00,9.5e-07,86.06,6067892074.872465,5965140544.341657,669871143.8102591,"[1785575100000, null, null, 9.5e-07, 86.06, null, null, 6067892074.872465, 5965140544.341657, null, null, 669871143.8102591]"
