mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1779689100000,2026-05-25T06:05:00+00:00,1.09e-06,100.01,5404847062.942171,5349594100.071082,312080678.9629479,"[1779689100000, null, null, 1.09e-06, 100.01, null, null, 5404847062.942171, 5349594100.071082, null, null, 312080678.9629479]"
1779725100000,2026-05-25T16:05:00+00:00,1.09e-06,99.62,5370859516.613867,5315485980.3054085,316868899.10608435,"[1779725100000, null, null, 1.09e-06, 99.62, null, null, 5370859516.613867, 5315485980.3054085, null, null, 316868899.10608435]"
