mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1790312700000,2026-09-25T05:05:00+00:00,8.4e-07,81.46,6072135670.190025,6070280647.386648,244168317.68313375,"[1790312700000, null, null, 8.4e-07, 81.46, null, null, 6072135670.190025, 6070280647.386648, null, null, 244168317.68313375]"
1790330700000,2026-09-25T10:05:00+00:00,8.4e-07,81.04,6076290550.090618,6069387249.817434,232006380.48438033,"[1790330700000, null, null, 8.4e-07, 81.04, null, null, 6076290550.090618, 6069387249.817434, null, null, 232006380.48438033]"
1790348700000,2026-09-25T15:05:00+00:00,8.4e-07,83.86,6094340806.395063,5998029914.161148,226152524.799521,"[1790348700000, null, null, 8.4e-07, 83.86, null, null, 6094340806.395063, 5998029914.161148, null, null, 226152524.799521]"
1790363100000,2026-09-25T19:05:00+00:00,8.5e-07,83.75,6094665580.111341,5988132236.112389,221129859.59529924,"[1790363100000, null, null, 8.5e-07, 83.75, null, null, 6094665580.111341, 5988132236.112389, null, null, 221129859.59529924]"
