mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1789200300000,2026-09-12T08:05:00+00:00,8.4e-07,88.37,5995813136.052639,5861594362.36237,414387036.91506493,"[1789200300000, null, null, 8.4e-07, 88.37, null, null, 5995813136.052639, 5861594362.36237, null, null, 414387036.91506493]"
1789214700000,2026-09-12T12:05:00+00:00,8.4e-07,86.09,5991884278.727497,5857515421.347644,414116500.5671292,"[1789214700000, null, null, 8.4e-07, 86.09, null, null, 5991884278.727497, 5857515421.347644, null, null, 414116500.5671292]"
1789225500000,2026-09-12T15:05:00+00:00,8.4e-07,85.25,6089130173.9539995,6006480242.243358,307216842.5111426,"[1789225500000, null, null, 8.4e-07, 85.25, null, null, 6089130173.9539995, 6006480242.243358, null, null, 307216842.5111426]"
1789254300000,2026-09-12T23:05:00+00:00,8.4e-07,85.71,6186659202.260209,6034054895.8417,194908318.39103732,"[1789254300000, null, null, 8.4e-07, 85.71, null, null, 6186659202.260209, 6034054895.8417, null, null, 194908318.39103732]"
