mts,ts_utc,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,raw
1789862700000,2026-09-20T00:05:00+00:00,8.5e-07,85.89,6093169626.838003,6008600542.138769,156210625.46334246,"[1789862700000, null, null, 8.5e-07, 85.89, null, null, 6093169626.838003, 6008600542.138769, null, null, 156210625.46334246]"
1789880700000,2026-09-20T05:05:00+00:00,8.5e-07,85.93,6092549555.255944,6007374951.980548,157962641.57297182,"[1789880700000, null, null, 8.5e-07, 85.93, null, null, 6092549555.255944, 6007374951.980548, null, null, 157962641.57297182]"
1789931100000,2026-09-20T19:05:00+00:00,8.5e-07,86.64,6058199754.292077,5974858050.42284,210891221.27714187,"[1789931100000, null, null, 8.5e-07, 86.64, null, null, 6058199754.292077, 5974858050.42284, null, null, 210891221.27714187]"
